HI-II-14,Yang-16,Yu-11,Venkatesan-09,H-I-05,Lit-BM,Test_space_screens-19,HI-union,HuRI,HI-union-exclude-14,HI-sample
0.2559309053753554,0.04673735337534325,0.02679206882343393,0.03289940828402367,0.0921067755488909,0.14531891809242706,0.07224790958049887,0.31811434927318005,0.28273242029552065,0.15515392047353044,0.156
0.21614933013916016,0.01205897331237793,0.020261287689208984,0.004137992858886719,0.039869070053100586,0.1882002353668213,0.018352508544921875,0.8993222713470459,0.7912511825561523,0.14410877227783203,0.002535104751586914
