HI-II-14,Yang-16,Yu-11,Venkatesan-09,H-I-05,Lit-BM,Test_space_screens-19,HI-union,HuRI,HI-union-exclude-14
0.05541318568243624,0.025539277154330884,0.01501688746269775,0.02364234056541749,0.03267483519126301,0.05440143433759366,0.0551702451814059,0.1091515235686544,0.110346487810206,0.06533342988702952
0.32161998748779297,0.012165546417236328,0.02050018310546875,0.004821062088012695,0.03982830047607422,0.18998169898986816,0.018515825271606445,0.8767907619476318,0.790996789932251,0.14407777786254883
