HI-II-14,Yang-16,Yu-11,Venkatesan-09,H-I-05,Lit-BM,Test_space_screens-19,HI-union,HuRI,HI-union-exclude-14
0.25021819532425965,0.21334050131413138,0.18801073564762524,0.18933223639106028,0.19326772531209546,0.25234920219140317,0.24800089362750924,0.17729201044406834,0.18056585331128086,0.2643298480043077
1.0035338401794434,0.07336068153381348,0.14464616775512695,0.023744583129882812,0.23969316482543945,1.0733070373535156,0.10888409614562988,4.038557052612305,3.3033299446105957,0.7856225967407227
