HI-II-14,Yang-16,Yu-11,Venkatesan-09,H-I-05,Lit-BM,Test_space_screens-19,HI-union,HuRI,HI-union-exclude-14,HI-sample
0.29254085307592426,0.03798352407104649,0.06143009651762414,0.02280078895463511,0.04881132582616569,0.1643783762816734,0.06979210955215419,0.465088288038049,0.4457325221636797,0.20300140524532376,0.1556
0.18264269828796387,0.0120697021484375,0.02090144157409668,0.005254983901977539,0.041190147399902344,0.18953299522399902,0.018488168716430664,0.9326150417327881,0.7434864044189453,0.14610552787780762,0.0028040409088134766
