HI-II-14,Yang-16,Yu-11,Venkatesan-09,H-I-05,Lit-BM,Test_space_screens-19,HI-union,HuRI
0.1802623150581989,0.20150638728211398,0.2240230905861509,0.19436445907034208,0.20036160880925336,0.21388432609896477,0.2199716761165194,0.15567836656460338,0.15960947276437054
0.9747121334075928,0.0747215747833252,0.13889312744140625,0.025310039520263672,0.24375271797180176,1.0809285640716553,0.109130859375,4.081195116043091,3.3157031536102295
