HI-II-14,Yang-16,Yu-11,Venkatesan-09,H-I-05,Lit-BM,Test_space_screens-19,HI-union,HuRI,HI-union-exclude-14,HI-sample
0.05851621801181457,0.026047205599911114,0.012904393861828716,0.02017094017094017,0.034146089152331374,0.05910251966401473,0.05146772250566893,0.17617681242050787,0.18382170350775834,0.11887218916672834,0.16
0.1887655258178711,0.012677192687988281,0.021848440170288086,0.005200624465942383,0.04087042808532715,0.19059300422668457,0.019130229949951172,0.9457075595855713,0.7460236549377441,0.14448237419128418,0.002817869186401367
